,Location,Latitude,Longitude,Facility Type,Facility Size,Technology Level,Crop,Evapotranspiration (L/year),Annual Water Consumption (L/year),Annual Energy Consumption (MWh/year),Annual CO2 Emissions (kg CO2-eq/year)
731,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,Low-tech,Spinach,563828.8424653694,563828.8424653694,44.38368000000001,17429.471136000004
732,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,Low-tech,Broccoli,562670.8457124892,562670.8457124892,44.38368000000001,17429.471136000004
733,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,Low-tech,Basil,510029.3034718576,510029.3034718576,44.38368000000001,17429.471136000004
734,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,Low-tech,Tomatoes,731063.0158316594,731063.0158316594,44.38368000000001,17429.471136000004
735,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,Low-tech,Bell peppers,644470.4740883014,644470.4740883014,44.38368000000001,17429.471136000004
736,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,Low-tech,Zucchini,534072.1574915847,534072.1574915847,44.38368000000001,17429.471136000004
737,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,Low-tech,Strawberries,476092.6877981367,476092.6877981367,44.71104000000001,17558.025408000005
738,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,High-tech,Roses,428806.72463288513,857613.4492657703,481.60223873170787,153385.99126274494
739,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,High-tech,Lettuce,560090.6342743897,1120181.2685487794,348.69724098415236,116875.48126315066
740,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,High-tech,Spinach,563828.8424653694,1127657.6849307388,349.85350228770676,116011.70110020766
741,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,High-tech,Broccoli,562670.8457124892,1125341.6914249784,327.22218812388246,114429.54517229335
742,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,High-tech,Basil,510029.3034718576,1020058.6069437152,431.7955898081513,140096.34515338528
743,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,High-tech,Tomatoes,731063.0158316594,1462126.0316633189,561.0728573122199,167643.44622341162
744,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,High-tech,Bell peppers,644470.4740883014,1288940.9481766028,478.67569913274644,147477.7803483174
745,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,High-tech,Zucchini,534072.1574915847,1068144.3149831693,347.01756262626714,115466.17469047716
746,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Small,High-tech,Strawberries,476092.6877981367,952185.3755962732,373.8157057797275,134121.80636607914
747,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,Low-tech,Roses,750411.7681075488,750411.7681075488,86.355,33911.6085
748,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,Low-tech,Lettuce,980158.609980182,980158.609980182,86.355,33911.6085
749,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,Low-tech,Spinach,986700.4743143964,986700.4743143964,86.355,33911.6085
750,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,Low-tech,Broccoli,984673.9799968564,984673.9799968564,86.355,33911.6085
751,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,Low-tech,Basil,892551.2810757508,892551.2810757508,86.355,33911.6085
752,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,Low-tech,Tomatoes,1279360.277705404,1279360.277705404,86.355,33911.6085
753,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,Low-tech,Bell peppers,1127823.3296545278,1127823.3296545278,86.355,33911.6085
754,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,Low-tech,Zucchini,934626.275610273,934626.275610273,86.355,33911.6085
755,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,Low-tech,Strawberries,833162.2036467391,833162.2036467391,87.0525,34185.516749999995
756,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,High-tech,Roses,750411.7681075488,1500823.5362150976,788.8043229279267,252683.53821042477
757,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,High-tech,Lettuce,980158.609980182,1960317.219960364,577.0193534635044,194393.3436202883
758,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,High-tech,Spinach,986700.4743143964,1973400.9486287923,578.963428256282,193048.04427403474
759,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,High-tech,Broccoli,984673.9799968564,1969347.9599937128,542.5564987946896,190446.80746778482
760,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,High-tech,Basil,892551.2810757508,1785102.5621515017,709.9122858653496,231652.4463752302
761,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,High-tech,Tomatoes,1279360.277705404,2558720.555410808,917.1237518597568,275954.82031132793
762,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,High-tech,Bell peppers,1127823.3296545278,2255646.659309056,785.0923765057248,243467.40666853922
763,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,High-tech,Zucchini,934626.275610273,1869252.551220546,574.1591762374791,192064.09088511698
764,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Medium,High-tech,Strawberries,833162.2036467391,1666324.4072934785,619.2411873715312,223144.87635301964
765,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,Low-tech,Roses,1072016.811582213,1072016.811582213,55.4796,21786.83892
766,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,Low-tech,Lettuce,1400226.5856859742,1400226.5856859742,55.4796,21786.83892
767,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,Low-tech,Spinach,1409572.1061634235,1409572.1061634235,55.4796,21786.83892
768,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,Low-tech,Broccoli,1406677.1142812232,1406677.1142812232,55.4796,21786.83892
769,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,Low-tech,Basil,1275073.2586796442,1275073.2586796442,55.4796,21786.83892
770,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,Low-tech,Tomatoes,1827657.539579149,1827657.539579149,55.4796,21786.83892
771,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,Low-tech,Bell peppers,1611176.185220754,1611176.185220754,55.4796,21786.83892
772,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,Low-tech,Zucchini,1335180.393728962,1335180.393728962,55.4796,21786.83892
773,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,Low-tech,Strawberries,1190231.719495342,1190231.719495342,55.8888,21947.53176
774,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,High-tech,Roses,1072016.811582213,2144033.623164426,1013.1780888415752,320369.9195012878
775,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,High-tech,Lettuce,1400226.5856859742,2800453.1713719484,725.8787197906877,241209.11092884626
776,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,High-tech,Spinach,1409572.1061634235,2819144.2123268475,728.5679409236659,239398.29004427325
777,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,High-tech,Broccoli,1406677.1142812232,2813354.2285624463,679.0061207165735,235839.62744818843
778,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,High-tech,Basil,1275073.2586796442,2550146.5173592884,906.5208169725352,291953.7446747142
779,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,High-tech,Tomatoes,1827657.539579149,3655315.079158298,1188.5820537575094,352367.9815432875
780,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,High-tech,Bell peppers,1611176.185220754,3222352.370441508,1008.8707710934553,308011.8153896261
781,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,High-tech,Zucchini,1335180.393728962,2670360.787457924,721.8224523270621,237972.68857500475
782,"Phoenix, Arizona",33.4484367,-112.074141,Greenhouse,Large,High-tech,Strawberries,1190231.719495342,2380463.438990684,784.3860773296772,281013.050179835
783,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Small,High-tech,Roses,227269.0855699082,284086.35696238524,2750.2605242796526,1080027.3078846196
784,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Small,High-tech,Lettuce,294503.6196107613,368129.5245134516,1714.407608103847,673247.8677023808
785,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Small,High-tech,Spinach,296434.3506817737,370542.938352217,1629.9277829887242,640072.6403796719
786,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Small,High-tech,Broccoli,295290.08786022227,369112.6098252778,1887.400679120421,741182.2466905894
787,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Small,High-tech,Basil,269324.1950745141,336655.2438431425,2642.8219057017486,1037836.1623690766
788,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Small,High-tech,Tomatoes,387898.020404028,484872.52550503495,2253.4655707230354,884935.929622936
789,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Small,High-tech,Bell peppers,340966.3730504593,426207.96631307405,2140.4744799845703,840564.3282899407
790,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Small,High-tech,Zucchini,280803.69764518546,351004.6220564818,1616.79935588025,634917.1070541742
791,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Small,High-tech,Strawberries,249179.43602178828,311474.29502723535,3190.1889281851354,1252787.1920983025
792,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Medium,High-tech,Roses,397720.8997473394,497151.1246841743,4796.166114443899,1883454.4331421189
793,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Medium,High-tech,Lettuce,515381.3343188324,644226.6678985404,2969.313972303079,1166049.596923419
794,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Medium,High-tech,Spinach,518760.1136931039,648450.1421163798,2816.2544198086844,1105943.1106588703
795,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Medium,High-tech,Broccoli,516757.653755389,645947.0671942362,3260.185549989238,1280274.8654807738
796,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Medium,High-tech,Basil,471317.3413803996,589146.6767254994,4604.838739823393,1808320.1731286463
797,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Medium,High-tech,Tomatoes,678821.5357070488,848526.919633811,3924.5473097218373,1541169.7285277655
798,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Medium,High-tech,Bell peppers,596691.1528383038,745863.9410478798,3721.696739521291,1461510.3096100108
799,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Medium,High-tech,Zucchini,491406.4708790745,614258.088598843,2798.9731897766483,1099156.7716252897
800,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Medium,High-tech,Strawberries,436064.01303812943,545080.0162976619,5542.8765723141805,2176687.629947779
801,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Large,High-tech,Roses,568172.7139247705,710215.8924059632,6840.055411420792,2686089.7600649446
802,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Large,High-tech,Lettuce,736259.0490269033,920323.8112836292,4220.092902921494,1657230.4829772706
803,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Large,High-tech,Spinach,741085.876704434,926357.3458805426,3997.594726582217,1569855.4491288366
804,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Large,High-tech,Broccoli,738225.2196505558,922781.5245631946,4626.993723731612,1817020.4353094038
805,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Large,High-tech,Basil,673310.487686285,841638.1096078566,6564.327084361468,2577811.2460287483
806,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Large,High-tech,Tomatoes,969745.05101007,1212181.3137625873,5593.175065943652,2196439.848396072
807,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Large,High-tech,Bell peppers,852415.9326261483,1065519.9157826854,5299.623078470649,2081161.9829154236
808,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Large,High-tech,Zucchini,702009.2441129636,877511.5551412045,3977.1035526593546,1561808.5651293285
809,"Phoenix, Arizona",33.4484367,-112.074141,Plant Factory,Large,High-tech,Strawberries,622948.5900544708,778685.7375680882,7889.968179875721,3098390.5042371955
810,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,Low-tech,Roses,316047.36372610414,316047.36372610414,0.0,0.0
811,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,Low-tech,Lettuce,413855.6140699787,413855.6140699787,0.0,0.0
812,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,Low-tech,Spinach,416725.7096543416,416725.7096543416,0.0,0.0
813,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,Low-tech,Broccoli,415745.3331396889,415745.3331396889,0.0,0.0
814,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,Low-tech,Basil,376590.87753521686,376590.87753521686,0.0,0.0
815,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,Low-tech,Tomatoes,539631.4706604758,539631.4706604758,0.0,0.0
816,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,Low-tech,Bell peppers,475884.9864813102,475884.9864813102,0.0,0.0
817,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,Low-tech,Zucchini,394687.6522122494,394687.6522122494,0.0,0.0
818,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,Low-tech,Strawberries,351441.4478627062,351441.4478627062,0.0,0.0
819,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,High-tech,Roses,316047.36372610414,316047.36372610414,33.77088,13261.824575999999
820,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,High-tech,Lettuce,413855.6140699787,413855.6140699787,33.77088,13261.824575999999
821,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,High-tech,Spinach,416725.7096543416,416725.7096543416,33.77088,13261.824575999999
822,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,High-tech,Broccoli,415745.3331396889,415745.3331396889,33.77088,13261.824575999999
823,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,High-tech,Basil,376590.87753521686,376590.87753521686,33.77088,13261.824575999999
824,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,High-tech,Tomatoes,539631.4706604758,539631.4706604758,33.77088,13261.824575999999
825,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,High-tech,Bell peppers,475884.9864813102,475884.9864813102,33.77088,13261.824575999999
826,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,High-tech,Zucchini,394687.6522122494,394687.6522122494,33.77088,13261.824575999999
827,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Small,High-tech,Strawberries,351441.4478627062,351441.4478627062,33.77088,13261.824575999999
828,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,Low-tech,Roses,553082.8865206821,553082.8865206821,0.0,0.0
829,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,Low-tech,Lettuce,724247.3246224627,724247.3246224627,0.0,0.0
830,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,Low-tech,Spinach,729269.9918950977,729269.9918950977,0.0,0.0
831,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,Low-tech,Broccoli,727554.3329944555,727554.3329944555,0.0,0.0
832,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,Low-tech,Basil,659034.0356866296,659034.0356866296,0.0,0.0
833,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,Low-tech,Tomatoes,944355.0736558326,944355.0736558326,0.0,0.0
834,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,Low-tech,Bell peppers,832798.7263422931,832798.7263422931,0.0,0.0
835,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,Low-tech,Zucchini,690703.3913714363,690703.3913714363,0.0,0.0
836,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,Low-tech,Strawberries,615022.533759736,615022.533759736,0.0,0.0
837,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,High-tech,Roses,553082.8865206821,553082.8865206821,65.18375000000002,25597.658625000007
838,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,High-tech,Lettuce,724247.3246224627,724247.3246224627,65.18375000000002,25597.658625000007
839,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,High-tech,Spinach,729269.9918950977,729269.9918950977,65.18375000000002,25597.658625000007
840,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,High-tech,Broccoli,727554.3329944555,727554.3329944555,65.18375000000002,25597.658625000007
841,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,High-tech,Basil,659034.0356866296,659034.0356866296,65.18375000000002,25597.658625000007
842,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,High-tech,Tomatoes,944355.0736558326,944355.0736558326,65.18375000000002,25597.658625000007
843,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,High-tech,Bell peppers,832798.7263422931,832798.7263422931,65.18375000000002,25597.658625000007
844,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,High-tech,Zucchini,690703.3913714363,690703.3913714363,65.18375000000002,25597.658625000007
845,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Medium,High-tech,Strawberries,615022.533759736,615022.533759736,65.18375000000002,25597.658625000007
846,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Large,Low-tech,Roses,790118.4093152604,790118.4093152604,0.0,0.0
847,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Large,Low-tech,Lettuce,1034639.0351749466,1034639.0351749466,0.0,0.0
848,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Large,Low-tech,Spinach,1041814.274135854,1041814.274135854,0.0,0.0
849,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Large,Low-tech,Broccoli,1039363.3328492224,1039363.3328492224,0.0,0.0
850,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Large,Low-tech,Basil,941477.1938380422,941477.1938380422,0.0,0.0
851,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Large,Low-tech,Tomatoes,1349078.676651189,1349078.676651189,0.0,0.0
852,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Large,Low-tech,Bell peppers,1189712.4662032756,1189712.4662032756,0.0,0.0
853,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Large,Low-tech,Zucchini,986719.1305306236,986719.1305306236,0.0,0.0
854,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Large,Low-tech,Strawberries,878603.6196567655,878603.6196567655,0.0,0.0
855,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Large,High-tech,Roses,790118.4093152604,790118.4093152604,40.84476,16039.737251999999
856,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Large,High-tech,Lettuce,1034639.0351749466,1034639.0351749466,40.84476,16039.737251999999
857,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Large,High-tech,Spinach,1041814.274135854,1041814.274135854,40.84476,16039.737251999999
858,"Uvalde, Texas",29.300357,-99.7733181,Hoop House,Large,High-tech,Broccoli,1039363.3328492224,1039363.3328492224,40.84476,16039.737251999999
