Location,Latitude,Longitude,Facility Type,Facility Size,Technology Level,Crop,Evapotranspiration (L/year),Annual Water Consumption (L/year),Annual Energy Consumption (MWh/year),Annual CO2 Emissions (kg CO2-eq/year)
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,Low-tech,Lettuce,582175.5657,582175.5657,44.38368,17429.47114
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,Low-tech,Spinach,586143.4934,586143.4934,44.38368,17429.47114
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,Low-tech,Broccoli,584313.1991,584313.1991,44.38368,17429.47114
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,Low-tech,Basil,530831.9467,530831.9467,44.38368,17429.47114
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,Low-tech,Tomatoes,762168.5865,762168.5865,44.38368,17429.47114
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,Low-tech,Bell peppers,671300.5017,671300.5017,44.38368,17429.47114
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,Low-tech,Zucchini,555174.5884,555174.5884,44.38368,17429.47114
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,Low-tech,Strawberries,494731.0085,494731.0085,44.71104,17558.02541
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,High-tech,Roses,459097.6617,918195.3235,692.5391196,204673.1446
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,High-tech,Lettuce,596128.2937,1192256.587,511.0281829,156023.8387
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,High-tech,Spinach,600518.7881,1201037.576,516.0257507,156163.4548
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,High-tech,Broccoli,596452.469,1192904.938,459.3580552,145195.7303
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,High-tech,Basil,545812.3754,1091624.751,625.115776,186506.1361
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,High-tech,Tomatoes,788063.9153,1576127.831,830.9160384,234303.2997
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,High-tech,Bell peppers,692132.7573,1384265.515,710.4365249,204504.2896
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,High-tech,Zucchini,568653.0736,1137306.147,511.261261,154900.6317
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Small,High-tech,Strawberries,506265.4373,1012530.875,500.8612109,163957.8469
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,Low-tech,Roses,781191.6107,781191.6107,86.355,33911.6085
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,Low-tech,Lettuce,1018807.24,1018807.24,86.355,33911.6085
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,Low-tech,Spinach,1025751.113,1025751.113,86.355,33911.6085
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,Low-tech,Broccoli,1022548.098,1022548.098,86.355,33911.6085
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,Low-tech,Basil,928955.9067,928955.9067,86.355,33911.6085
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,Low-tech,Tomatoes,1333795.026,1333795.026,86.355,33911.6085
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,Low-tech,Bell peppers,1174775.878,1174775.878,86.355,33911.6085
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,Low-tech,Zucchini,971555.5297,971555.5297,86.355,33911.6085
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,Low-tech,Strawberries,865779.2649,865779.2649,87.0525,34185.51675
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,High-tech,Roses,803420.908,1606841.816,1124.603648,334193.4534
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,High-tech,Lettuce,1043224.514,2086449.028,836.3312897,256953.4399
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,High-tech,Spinach,1050907.879,2101815.758,844.4404487,257222.9381
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,High-tech,Broccoli,1043791.821,2087583.641,753.7392866,239641.6134
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,High-tech,Basil,955171.657,1910343.314,1017.538941,305425.7616
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,High-tech,Tomatoes,1379111.852,2758223.703,1347.554559,382222.788
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,High-tech,Bell peppers,1211232.325,2422464.65,1154.889457,334484.1319
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,High-tech,Zucchini,995142.8789,1990285.758,836.5499434,255090.6367
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Medium,High-tech,Strawberries,885964.5152,1771929.03,821.1538085,270510.0748
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,Low-tech,Roses,1115988.015,1115988.015,55.4796,21786.83892
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,Low-tech,Lettuce,1455438.914,1455438.914,55.4796,21786.83892
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,Low-tech,Spinach,1465358.733,1465358.733,55.4796,21786.83892
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,Low-tech,Broccoli,1460782.998,1460782.998,55.4796,21786.83892
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,Low-tech,Basil,1327079.867,1327079.867,55.4796,21786.83892
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,Low-tech,Tomatoes,1905421.466,1905421.466,55.4796,21786.83892
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,Low-tech,Bell peppers,1678251.254,1678251.254,55.4796,21786.83892
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,Low-tech,Zucchini,1387936.471,1387936.471,55.4796,21786.83892
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,Low-tech,Strawberries,1236827.521,1236827.521,55.8888,21947.53176
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,High-tech,Roses,1147744.154,2295488.309,1468.532051,430786.1696
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,High-tech,Lettuce,1490320.734,2980641.468,1078.161276,326213.708
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,High-tech,Spinach,1501296.97,3002593.94,1089.258646,326609.8613
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,High-tech,Broccoli,1491131.172,2982262.345,965.9791461,302705.3421
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,High-tech,Basil,1364530.939,2729061.877,1323.588624,391908.7866
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,High-tech,Tomatoes,1970159.788,3940319.576,1772.976214,496596.4499
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,High-tech,Bell peppers,1730331.893,3460663.786,1510.979335,431609.0212
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,High-tech,Zucchini,1421632.684,2843265.368,1078.291902,323612.7986
"Midland, Texas",31.83688,-102.0103767,Greenhouse,Large,High-tech,Strawberries,1265663.593,2531327.186,1057.813255,345104.0994
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Small,High-tech,Roses,142940.541,178675.6762,2749.441185,1079705.553
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Small,High-tech,Lettuce,186422.3217,233027.9021,1719.904719,675406.5831
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Small,High-tech,Spinach,187462.5891,234328.2364,1712.31503,672426.1122
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Small,High-tech,Broccoli,187878.3173,234847.8967,1925.803137,756262.8919
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Small,High-tech,Basil,169365.7829,211707.2286,2667.01853,1047338.177
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Small,High-tech,Tomatoes,241720.663,302150.8287,2451.4761,962694.6643
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Small,High-tech,Bell peppers,213454.5451,266818.1814,2295.043203,901263.4659
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Small,High-tech,Zucchini,177654.0663,222067.5829,1630.681891,640368.7784
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Small,High-tech,Strawberries,157852.0052,197315.0065,3263.482369,1281569.526
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Medium,High-tech,Roses,250145.9467,312682.4334,4789.15705,1880701.974
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Medium,High-tech,Lettuce,326239.063,407798.8287,2968.719137,1165816.005
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Medium,High-tech,Spinach,328059.531,410074.4138,2939.463057,1154327.142
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Medium,High-tech,Broccoli,328787.0553,410983.8192,3314.496657,1301602.837
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Medium,High-tech,Basil,296390.1201,370487.6501,4636.308005,1820678.153
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Medium,High-tech,Tomatoes,423011.1602,528763.9503,4225.816272,1659478.05
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Medium,High-tech,Bell peppers,373545.454,466931.8175,3956.096938,1553559.268
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Medium,High-tech,Zucchini,310894.616,388618.27,2810.082655,1103519.458
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Medium,High-tech,Strawberries,276241.0091,345301.2614,5650.820347,2219077.15
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Large,High-tech,Roses,357351.3524,446689.1906,6825.744984,2680470.055
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Large,High-tech,Lettuce,466055.8042,582569.7553,4213.090429,1654480.612
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Large,High-tech,Spinach,468656.4729,585820.5911,4157.924028,1632816.766
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Large,High-tech,Broccoli,469695.7933,587119.7417,4694.899166,1843686.902
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Large,High-tech,Basil,423414.4573,529268.0716,6601.0565,2592234.888
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Large,High-tech,Tomatoes,604301.6575,755377.0719,5990.056762,2352295.291
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Large,High-tech,Bell peppers,533636.3628,667045.4535,5607.816035,2202189.357
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Large,High-tech,Zucchini,444135.1657,555168.9572,3984.943066,1564887.142
"Midland, Texas",31.83688,-102.0103767,Plant Factory,Large,High-tech,Strawberries,394630.013,493287.5162,8029.012143,3152993.069
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,Low-tech,Roses,365419.2112,365419.2112,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,Low-tech,Lettuce,478415.1128,478415.1128,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,Low-tech,Spinach,481825.1314,481825.1314,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,Low-tech,Broccoli,480274.0567,480274.0567,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,Low-tech,Basil,435630.4897,435630.4897,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,Low-tech,Tomatoes,624918.0644,624918.0644,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,Low-tech,Bell peppers,550820.8966,550820.8966,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,Low-tech,Zucchini,456305.8294,456305.8294,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,Low-tech,Strawberries,406338.0899,406338.0899,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,High-tech,Roses,372358.9223,372358.9223,34.0164,13358.24028
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,High-tech,Lettuce,486221.2091,486221.2091,34.0164,13358.24028
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,High-tech,Spinach,489857.2568,489857.2568,34.0164,13358.24028
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,High-tech,Broccoli,487157.8255,487157.8255,34.0164,13358.24028
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,High-tech,Basil,443872.2782,443872.2782,34.0164,13358.24028
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,High-tech,Tomatoes,638935.4874,638935.4874,34.0164,13358.24028
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,High-tech,Bell peppers,562193.8066,562193.8066,34.0164,13358.24028
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,High-tech,Zucchini,463841.1515,463841.1515,34.0164,13358.24028
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Small,High-tech,Strawberries,412806.0087,412806.0087,34.0164,13358.24028
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,Low-tech,Roses,639483.6197,639483.6197,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,Low-tech,Lettuce,837226.4474,837226.4474,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,Low-tech,Spinach,843193.98,843193.98,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,Low-tech,Broccoli,840479.5992,840479.5992,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,Low-tech,Basil,762353.3569,762353.3569,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,Low-tech,Tomatoes,1093606.613,1093606.613,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,Low-tech,Bell peppers,963936.5691,963936.5691,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,Low-tech,Zucchini,798535.2015,798535.2015,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,Low-tech,Strawberries,711091.6573,711091.6573,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,High-tech,Roses,651628.1141,651628.1141,65.6875,25795.48125
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,High-tech,Lettuce,850887.1159,850887.1159,65.6875,25795.48125
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,High-tech,Spinach,857250.1994,857250.1994,65.6875,25795.48125
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,High-tech,Broccoli,852526.1945,852526.1945,65.6875,25795.48125
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,High-tech,Basil,776776.4869,776776.4869,65.6875,25795.48125
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,High-tech,Tomatoes,1118137.103,1118137.103,65.6875,25795.48125
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,High-tech,Bell peppers,983839.1616,983839.1616,65.6875,25795.48125
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,High-tech,Zucchini,811722.0151,811722.0151,65.6875,25795.48125
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Medium,High-tech,Strawberries,722410.5152,722410.5152,65.6875,25795.48125
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,Low-tech,Roses,913548.0281,913548.0281,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,Low-tech,Lettuce,1196037.782,1196037.782,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,Low-tech,Spinach,1204562.829,1204562.829,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,Low-tech,Broccoli,1200685.142,1200685.142,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,Low-tech,Basil,1089076.224,1089076.224,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,Low-tech,Tomatoes,1562295.161,1562295.161,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,Low-tech,Bell peppers,1377052.242,1377052.242,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,Low-tech,Zucchini,1140764.574,1140764.574,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,Low-tech,Strawberries,1015845.225,1015845.225,0,0
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,High-tech,Roses,930897.3059,930897.3059,41.1312,16152.22224
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,High-tech,Lettuce,1215553.023,1215553.023,41.1312,16152.22224
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,High-tech,Spinach,1224643.142,1224643.142,41.1312,16152.22224
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,High-tech,Broccoli,1217894.564,1217894.564,41.1312,16152.22224
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,High-tech,Basil,1109680.696,1109680.696,41.1312,16152.22224
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,High-tech,Tomatoes,1597338.719,1597338.719,41.1312,16152.22224
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,High-tech,Bell peppers,1405484.517,1405484.517,41.1312,16152.22224
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,High-tech,Zucchini,1159602.879,1159602.879,41.1312,16152.22224
"Safford, Arizona",32.8332732,-109.7131698,Hoop House,Large,High-tech,Strawberries,1032015.022,1032015.022,41.1312,16152.22224
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,Low-tech,Roses,449135.0783,449135.0783,44.38368,17429.47114
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,Low-tech,Lettuce,585887.0066,585887.0066,44.38368,17429.47114
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,Low-tech,Spinach,589859.4154,589859.4154,44.38368,17429.47114
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,Low-tech,Broccoli,588149.4237,588149.4237,44.38368,17429.47114
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,Low-tech,Basil,534087.1968,534087.1968,44.38368,17429.47114
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,Low-tech,Tomatoes,766591.1446,766591.1446,44.38368,17429.47114
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,Low-tech,Bell peppers,675307.1396,675307.1396,44.38368,17429.47114
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,Low-tech,Zucchini,558702.8927,558702.8927,44.38368,17429.47114
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,Low-tech,Strawberries,498757.0136,498757.0136,45.02784,17682.43277
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,High-tech,Roses,461852.7296,923705.4592,631.6282701,188673.7741
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,High-tech,Lettuce,599881.2151,1199762.43,445.1316087,138666.3569
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,High-tech,Spinach,604268.589,1208537.178,451.5089518,139136.8421
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,High-tech,Broccoli,600360.3641,1200720.728,397.1633636,129275.3669
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,High-tech,Basil,549073.4385,1098146.877,562.3357108,170580.0582
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,High-tech,Tomatoes,792418.2433,1584836.487,770.4948493,218323.6647
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,High-tech,Bell peppers,696112.3178,1392224.636,646.5243678,187882.2741
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,High-tech,Zucchini,572216.7776,1144433.555,446.8433755,137893.9288
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Small,High-tech,Strawberries,510358.1386,1020716.277,438.1350315,146808.2969
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Medium,Low-tech,Roses,785986.3871,785986.3871,86.355,33911.6085
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Medium,Low-tech,Lettuce,1025302.262,1025302.262,86.355,33911.6085
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Medium,Low-tech,Spinach,1032253.977,1032253.977,86.355,33911.6085
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Medium,Low-tech,Broccoli,1029261.492,1029261.492,86.355,33911.6085
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Medium,Low-tech,Basil,934652.5945,934652.5945,86.355,33911.6085
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Medium,Low-tech,Tomatoes,1341534.503,1341534.503,86.355,33911.6085
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Medium,Low-tech,Bell peppers,1181787.494,1181787.494,86.355,33911.6085
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Medium,Low-tech,Zucchini,977730.0623,977730.0623,86.355,33911.6085
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Medium,Low-tech,Strawberries,872824.7738,872824.7738,87.7275,34450.58925
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Medium,High-tech,Roses,808242.2768,1616484.554,1028.037759,308897.2406
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Medium,High-tech,Lettuce,1049792.126,2099584.253,731.7939994,229427.2307
"Safford, Arizona",32.8332732,-109.7131698,Greenhouse,Medium,High-tech,Spinach,1057470.031,2114940.062,742.020342,230199.1869
